SongID,year,comboWeek,comboInstance,maxPose,top1,top5,top10
Wasted TimeKeith Urban,2016,17,3,51,0,0,0
Wasted TimeSkid Row,1992,3,1,88,0,0,0
Wasted TimesThe Weeknd,2018,3,1,27,0,0,0
WastedCarrie Underwood,2007,20,1,37,0,0,0
WastedGucci Mane Featuring Plies Or OJ Da Juiceman,2009,19,1,36,0,0,0
WastedJuice WRLD Featuring Lil Uzi Vert,2018,6,2,67,0,0,0
WastedTiesto Featuring Matthew Koma,2014,12,1,49,0,0,0
Wasteland10 Years,2006,2,1,94,0,0,0
Wasting All These TearsCassadee Pope,2013,20,2,37,0,0,0
Wasting My TimeDefault,2002,35,1,13,0,0,0
Wat Da Hook Gon BeMurphy Lee Featuring Jermaine Dupri,2003,20,1,17,0,0,0
"Wat U Mean (Aye, Aye, Aye)Dae Dae",2016,17,1,66,0,0,0
Watch Closely NowKris Kristofferson,1977,6,1,52,0,0,0
"Watch For The HookCool Breeze Featuring OutKast, Goodie Mob & Witchdoctor",1999,10,1,73,0,0,0
Watch Her RideJefferson Airplane,1967,4,1,61,0,0,0
"Watch Me Do My Thing (From ""All That"")Immature Featuring Smooth And Ed From Good Burger",1997,14,1,32,0,0,0
Watch MeBella Thorne & Zendaya,2011,3,2,86,0,0,0
Watch MeSilento,2015,51,1,3,0,14,18
Watch Out For LucyEric Clapton And His Band,1979,7,1,40,0,0,0
Watch Out NowThe Beatnuts Featuring Yellaklaw,1999,12,1,84,0,0,0
Watch Out2 Chainz,2016,11,1,64,0,0,0
"Watch The Flowers GrowThe 4 Seasons Featuring the ""Sound of Frankie Valli""",1967,7,1,30,0,0,0
Watch The Wind Blow ByTim McGraw,2003,20,1,32,0,0,0
Watch Your StepBobby Parker,1961,6,1,51,0,0,0
Watch Your StepBrooks O'Dell,1963,9,1,58,0,0,0
Watching AirplanesGary Allan,2007,20,1,43,0,0,0
Watching Over YouGlenn Medeiros,1987,8,1,80,0,0,0
Watching Scotty GrowBobby Goldsboro,1970,13,1,11,0,0,0
Watching The River FlowBob Dylan,1971,8,1,41,0,0,0
Watching The River RunLoggins & Messina,1974,6,1,71,0,0,0
Watching The WheelsJohn Lennon,1981,17,1,10,0,0,2
Watching YouRodney Atkins,2006,20,1,36,0,0,0
Watching YouSlave,1981,6,1,78,0,0,0
WatchTravis Scott Featuring Lil Uzi Vert & Kanye West,2018,5,1,16,0,0,0
Water BoyDon Shirley Trio,1961,14,1,40,0,0,0
Water Runs DryBoyz II Men,1995,28,1,2,0,7,16
Water Under The BridgeAdele,2015,22,2,26,0,0,0
WaterBrad Paisley,2010,19,1,42,0,0,0
WaterfallCarly Simon,1975,3,1,78,0,0,0
WaterfallsTLC,1995,34,1,1,7,12,18
WaterfallWendy And Lisa,1987,10,1,56,0,0,0
WatergrateDickie Goodman,1973,7,1,42,0,0,0
WaterKanye West Featuring Ant Clemons,2019,1,1,51,0,0,0
WaterlooABBA,1974,17,1,6,0,0,3
WaterlooStonewall Jackson,1959,16,1,4,0,3,6
Watermelon CrawlTracy Byrd,1994,5,1,81,0,0,0
Watermelon ManGloria Lynne,1965,5,1,62,0,0,0
Watermelon ManMongo Santamaria Band,1963,11,1,10,0,0,2
Watermelon SugarHarry Styles,2019,4,2,54,0,0,0
WaterUgly God,2017,4,1,80,0,0,0
Wave On WavePat Green,2003,20,1,39,0,0,0
WavelengthVan Morrison,1978,11,1,42,0,0,0
WavesKanye West,2016,2,1,71,0,0,0
WavesMr. Probz,2014,25,1,14,0,0,0
Wavin' FlagK'Naan,2009,7,2,82,0,0,0
Way Back HomeJr. Walker & The All Stars,1971,9,1,52,0,0,0
Way Back HomeThe Jazz Crusaders,1970,3,2,90,0,0,0
Way Cool Jr.Ratt,1989,7,1,75,0,0,0
Way Down We GoKaleo,2017,8,1,54,0,0,0
Way Down Yonder In New OrleansFreddie Cannon,1959,15,1,3,0,6,7
Way DownElvis Presley,1977,21,1,18,0,0,0
Way Of LifeLil Wayne,2002,12,1,71,0,0,0
Way Out HereJosh Thompson,2010,9,1,85,0,0,0
Way OutJ.J. Fad,1988,9,1,61,0,0,0
Way Over ThereThe Miracles,1962,3,1,94,0,0,0
Way Too ColdKanye West Featuring DJ Khaled,2012,1,1,86,0,0,0
Ways To Be WickedLone Justice,1985,6,1,71,0,0,0
We Ain't Goin' Out Like ThatCypress Hill,1994,7,1,65,0,0,0
We All Gotta Stick TogetherFour Tops,1975,1,1,97,0,0,0
We All Sleep AloneCher,1988,15,1,14,0,0,0
We Are FamilySister Sledge,1979,19,1,2,0,5,7
We Are NeighborsThe Chi-lites,1971,5,1,70,0,0,0
We Are Never Ever Getting Back TogetherTaylor Swift,2012,24,1,1,3,11,13
We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song]Pitbull Featuring Jennifer Lopez & Claudia Leitte,2014,6,3,59,0,0,0
We Are The World 25: For HaitiArtists For Haiti,2010,5,1,2,0,1,2
We Are The WorldUSA For Africa,1985,18,1,1,4,7,8
We Are The YoungDan Hartman,1984,17,1,25,0,0,0
We Are TonightBilly Currington,2014,19,1,60,0,0,0
We Are What We AreThe Other Ones,1987,9,1,53,0,0,0
We Are Youngfun. Featuring Janelle Monae,2011,42,2,1,6,18,22
We Are YoungGlee Cast,2011,3,1,12,0,0,0
We AreJustin Bieber Featuring Nas,2015,1,1,88,0,0,0
We BackJason Aldean,2019,4,1,78,0,0,0
We BallMeek Mill Featuring Young Thug,2017,1,1,96,0,0,0
We Be Burnin'Sean Paul,2005,28,1,6,0,0,7
We Been Singin' SongsBaron Stewart,1975,6,2,91,0,0,0
We Belong TogetherGavin DeGraw,2006,3,1,26,0,0,0
We Belong TogetherJimmy Velvet,1963,7,1,75,0,0,0
We Belong TogetherMariah Carey,2005,43,1,1,14,20,23
We BelongPat Benatar,1984,20,1,5,0,2,7
We Built This CityStarship,1985,24,1,1,2,5,7
We Can FlyThe Cowsills,1968,9,1,21,0,0,0
We Can Get DownMyron,1997,8,1,75,0,0,0
We Can Get TogetherIcehouse,1981,7,1,62,0,0,0
We Can Last ForeverChicago,1989,12,1,55,0,0,0
We Can Make It BabyThe Originals,1970,6,1,74,0,0,0
We Can Make It TogetherSteve & Eydie Featuring The Osmonds,1972,10,1,68,0,0,0
We Can Make MusicTommy Roe,1970,6,1,49,0,0,0
We Can Work It OutStevie Wonder,1971,11,1,13,0,0,0
We Can Work It OutThe Beatles,1965,12,1,1,3,7,7
We Can't Be FriendsDeborah Cox With R.L.,1999,20,1,8,0,0,3
We Can't Go WrongThe Cover Girls,1989,19,1,8,0,0,3
We Can't Hide It AnymoreLarry Santos,1976,10,1,36,0,0,0
We Can't StopMiley Cyrus,2013,26,1,2,0,11,11
We Close Our EyesGo West,1985,15,1,41,0,0,0
We ConnectStacey Q,1986,19,1,35,0,0,0
We Could Be TogetherDebbie Gibson,1989,6,1,71,0,0,0
We CouldAl Martino,1964,6,1,41,0,0,0
We Danced AnywayDeana Carter,1997,9,1,72,0,0,0
We DancedBrad Paisley,2000,20,1,29,0,0,0
We Dem BoyzWiz Khalifa,2014,20,1,43,0,0,0
We Did ItSyl Johnson,1973,3,1,95,0,0,0
We Didn't Start The FireBilly Joel,1989,19,1,1,2,6,8
We Don't Get Down Like Y'allT.I. Featuring B.o.B.,2011,1,1,78,0,0,0
We Don't Have To Take Our Clothes OffJermaine Stewart,1986,22,1,5,0,2,4
We Don't Need Another Hero (Thunderdome)Tina Turner,1985,18,1,2,0,4,6
We Don't Talk AnymoreCharlie Puth Featuring Selena Gomez,2016,24,2,9,0,0,2
We Don't Talk AnymoreCliff Richard,1979,20,1,7,0,0,4
We Fell In Love While DancingBill Brandon,1978,7,1,80,0,0,0
We Fly HighJim Jones,2006,27,1,5,0,1,10
We Found LoveGlee Cast,2012,1,1,56,0,0,0
We Found LoveRihanna Featuring Calvin Harris,2011,41,1,1,10,16,23
We Getz BusyIllegal,1993,2,1,95,0,0,0
We Go TogetherJan & Dean,1960,7,2,53,0,0,0
We Got A DreamOcean,1971,5,1,82,0,0,0
We Got A Love ThangCeCe Peniston,1992,20,1,20,0,0,0
We Got A Thing That's In The GrooveThe Capitols,1966,6,1,65,0,0,0
We Got ItImmature (Featuring Smooth),1995,20,1,37,0,0,0
We Got LoveBobby Rydell,1959,17,1,6,0,0,5
We Got More SoulDyke And The Blazers,1969,10,1,35,0,0,0
We Got The BeatGlee Cast,2011,1,1,83,0,0,0
We Got The BeatGo-Go's,1982,19,1,2,0,5,9
We Got The Winning HandLittle Milton,1966,1,1,100,0,0,0
We Got To Live Together - Part IBuddy Miles,1970,6,1,86,0,0,0
We Gotta All Get TogetherPaul Revere & The Raiders Featuring Mark Lindsay,1969,7,1,50,0,0,0
We Gotta Get Out Of This PlaceThe Animals,1965,11,1,13,0,0,0
We Gotta Get You A WomanRunt,1970,17,1,20,0,0,0
We Had A Good Thing Goin'The Cyrkle,1967,5,1,72,0,0,0
We Have LoveDinah Washington,1960,3,1,76,0,0,0
We Have LoveJackie Wilson,1958,2,1,93,0,0,0
We Just DisagreeDave Mason,1977,19,1,12,0,0,0
We Know The WayOpetaia Foa'i & Lin-Manuel Miranda,2016,2,2,93,0,0,0
We Know We're In LoveLesley Gore,1966,3,1,76,0,0,0
We Like To Party!Vengaboys,1999,20,1,26,0,0,0
We Live For LovePat Benatar,1980,14,1,27,0,0,0
We Love You BeatlesThe Carefrees,1964,5,1,39,0,0,0
"We Love You, Call CollectArt Linkletter",1969,6,1,42,0,0,0
We Love YouThe Rolling Stones,1967,6,1,50,0,0,0
We Made ItBusta Rhymes Featuring Linkin Park,2008,1,1,65,0,0,0
We Made YouEminem,2009,10,1,9,0,0,1
We May Never Love Like This AgainMaureen McGovern,1975,4,1,83,0,0,0
We May Never Pass This Way (Again)Seals & Crofts,1973,12,1,21,0,0,0
We Might Be Dead By TomorrowSoko,2014,1,1,9,0,0,1
We Must Be In LoveFive Stairsteps & Cubie,1969,3,2,88,0,0,0
We Must Be In LovePure Soul,1995,11,1,65,0,0,0
We Need A ResolutionAaliyah Featuring Timbaland,2001,16,3,59,0,0,0
We Need OrderThe Chi-lites,1972,6,1,61,0,0,0
We Never Danced To A Love SongThe Manhattans,1977,2,1,93,0,0,0
We No Speak AmericanoYolanda Be Cool & Dcup,2010,20,1,29,0,0,0
We Own It (Fast & Furious)2 Chainz & Wiz Khalifa,2013,7,1,16,0,0,0
We Own The NightThe Wanted,2013,1,1,94,0,0,0
We Owned The NightLady Antebellum,2011,20,1,31,0,0,0
We R Who We RKeSha,2010,20,1,1,1,8,14
We Really Shouldn't Be Doing ThisGeorge Strait,1998,5,1,44,0,0,0
We RockCast Of Camp Rock,2008,3,1,33,0,0,0
We Run The NightHavana Brown Featuring Pitbull,2012,22,2,26,0,0,0
We Run ThisMissy Elliott,2006,5,1,48,0,0,0
We Shall OvercomeJoan Baez,1963,1,1,90,0,0,0
We Should Be SleepingEddie Money,1987,3,1,90,0,0,0
We Still In This B****B.o.B Featuring T.I. & Juicy J,2013,20,2,64,0,0,0
"We Takin' OverDJ Khaled Featuring T.I., Akon, Rick Ross, Fat Joe, Lil' Wayne & Baby",2007,17,1,28,0,0,0
We The People....A Tribe Called Quest,2016,1,1,77,0,0,0
We Thuggin'Fat Joe Featuring R. Kelly,2001,20,1,15,0,0,0
We Told You Not To MarryTitus Turner,1959,6,1,83,0,0,0
We Trying To Stay AliveWyclef Jean Featuring Refugee Allstars,1997,12,1,45,0,0,0
We TwoLittle River Band,1983,12,1,22,0,0,0
We Want The FunkGerardo,1991,11,1,16,0,0,0
We WentRandy Houser,2015,13,2,60,0,0,0
We Were Always SweetheartsBoz Scaggs,1971,6,1,61,0,0,0
We Were Meant To Be LoversPhotoglo,1980,14,1,31,0,0,0
We Were UsKeith Urban And Miranda Lambert,2013,20,1,26,0,0,0
We WereKeith Urban,2019,15,4,65,0,0,0
We Weren't Born To FollowBon Jovi,2009,4,2,68,0,0,0
We Weren't CrazyJosh Gracin,2008,10,3,82,0,0,0
We Will Become SilhouettesThe Postal Service,2005,1,1,82,0,0,0
We Will Rock You/We Are The ChampionsQueen,1977,41,2,4,0,3,7
We Will Rock YouWarrant,1992,5,1,83,0,0,0
We'll Be A DreamWE the Kings Featuring Demi Lovato,2010,6,1,76,0,0,0
We'll Be FineDrake Featuring Birdman,2011,1,1,89,0,0,0
We'll Be TogetherSting,1987,18,1,7,0,0,4
We'll Cry TogetherMaxine Brown,1969,8,1,73,0,0,0
We'll Have It MadeThe Spinners,1971,3,1,89,0,0,0
We'll Never Have To Say Goodbye AgainEngland Dan & John Ford Coley,1978,14,1,9,0,0,2
We'll Sing In The SunshineGale Garnett,1964,17,1,4,0,3,6
We're A WinnerThe Impressions,1967,13,1,14,0,0,0
We're All AloneFrankie Valli,1976,3,1,78,0,0,0
We're All AloneRita Coolidge,1977,20,1,7,0,0,6
We're All Goin' HomeBobby Bloom,1971,4,1,93,0,0,0
We're All In the Same GangThe West Coast Rap All-Stars,1990,16,1,35,0,0,0
We're All In This TogetherHigh School Musical Cast,2006,4,1,34,0,0,0
We're All Playing In The Same BandBert Sommer,1970,8,1,48,0,0,0
We're Almost ThereMichael Jackson,1975,8,1,54,0,0,0
We're An American BandGrand Funk,1973,17,1,1,1,4,6
We're Doing FineDee Dee Warwick,1965,1,1,96,0,0,0
We're FreeBeverly Bremers,1972,15,1,40,0,0,0
We're Friends By Day (And Lovers By Night)Whatnauts,1971,1,1,100,0,0,0
We're Getting Careless With Our LoveJohnnie Taylor,1974,10,1,34,0,0,0
We're Going All The WayJeffrey Osborne,1984,12,1,48,0,0,0
We're Gonna Have A Good TimeRare Earth,1973,3,1,93,0,0,0
We're Gonna Make ItLittle Milton,1965,11,1,25,0,0,0
We're In This Love TogetherAl Jarreau,1981,24,1,15,0,0,0
We're Not Gonna Take ItTwisted Sister,1984,15,1,21,0,0,0
We're Not Making Love No MoreDru Hill,1997,20,1,13,0,0,0
We're On Our WayChris Hodge,1972,8,1,44,0,0,0
We're On The Right TrackSouth Shore Commission,1976,4,1,94,0,0,0
We're ReadyBoston,1986,15,1,9,0,0,2
We're Rolling On (Part I)The Impressions,1968,7,1,59,0,0,0
We're TogetherThe Hillside Singers,1972,1,1,100,0,0,0
We've Come Too Far To End It NowSmokey Robinson & The Miracles,1972,10,1,46,0,0,0
We've Got It Goin' OnBackstreet Boys,1995,20,1,69,0,0,0
We've Got LovePeaches & Herb,1979,8,1,44,0,0,0
We've Got To Get It On AgainAddrisi Brothers,1972,12,1,25,0,0,0
We've Got TonightBob Seger & The Silver Bullet Band,1978,17,1,13,0,0,0
We've Got TonightKenny Rogers And Sheena Easton,1983,18,1,6,0,0,7
We've Got TonightPhillip Phillips,2012,1,1,97,0,0,0
We've Only Just Begun (The Romance Is Not Over)Glenn Jones,1987,14,1,66,0,0,0
We've Only Just BegunCarpenters,1970,17,1,2,0,8,9
We've Saved The Best For LastKenny G,1989,9,1,47,0,0,0
Weak And PowerlessA Perfect Circle,2003,18,1,61,0,0,0
WeakAJR,2017,11,2,73,0,0,0
WeakSWV,1993,26,1,1,2,12,15
Weapons Of LoveThe Truth,1987,9,1,65,0,0,0
Wear It On Our FaceThe Dells,1968,8,1,44,0,0,0
Wear This Ring (With Love)Detroit Emeralds,1971,4,1,91,0,0,0
Wear Your Love Like HeavenDonovan,1967,7,1,23,0,0,0
Weather The StormDJ Khaled Featuring Meek Mill & Lil Baby,2019,1,1,91,0,0,0
Weatherman SaysJack Wagner,1987,6,1,67,0,0,0
WeathermanNick Jameson,1986,2,1,95,0,0,0
Wedding Bell BluesThe 5th Dimension,1969,15,1,1,3,5,8
Wedding Song (There Is Love)Paul Stookey,1971,14,1,24,0,0,0
Wedding Song (There Is Love)Petula Clark,1972,10,1,61,0,0,0
WednesdayThe Royal Guardsmen,1967,2,1,97,0,0,0
Week EndThe Kingsmen,1958,3,1,84,0,0,0
Weekend In New EnglandBarry Manilow,1976,19,1,10,0,0,2
Weekend LoveQueen Latifah,1994,13,1,70,0,0,0
Weekend LoverOdyssey,1978,7,1,57,0,0,0
Weekend ThangAlfonzo Hunter,1997,5,1,90,0,0,0
WeekendWet Willie,1979,12,1,29,0,0,0
Weird ScienceOingo Boingo,1985,12,1,45,0,0,0
Welcome 2 DetroitTrick-Trick Featuring Eminem,2005,1,1,100,0,0,0
Welcome BackJohn Sebastian,1976,14,1,1,1,3,7
Welcome BackMase,2004,12,1,32,0,0,0
Welcome ChristmasGlee Cast,2010,1,1,59,0,0,0
Welcome Home BabyThe Shirelles,1962,8,1,22,0,0,0
Welcome HomeSammy Kaye And His Orchestra,1961,3,1,68,0,0,0
Welcome HomeWalter Jackson,1965,2,1,95,0,0,0
Welcome Me LoveThe Brooklyn Bridge Featuring Johnny Maestro,1969,9,1,48,0,0,0
Welcome To AtlantaJermaine Dupri & Ludacris,2001,20,1,35,0,0,0
Welcome To HeartlightKenny Loggins,1983,14,1,24,0,0,0
"Welcome To JamrockDamian ""Jr. Gong"" Marley",2005,12,1,55,0,0,0
"Welcome To My HoodDJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain",2011,7,1,79,0,0,0
Welcome To My LifeSimple Plan,2004,18,1,40,0,0,0
Welcome To My NightmareAlice Cooper,1975,6,1,45,0,0,0
Welcome To New YorkTaylor Swift,2014,2,1,48,0,0,0
Welcome To Our World (Of Merry Music)Mass Production,1977,4,1,68,0,0,0
Welcome To ParadiseJohn Waite,1985,4,1,85,0,0,0
Welcome To The Black ParadeMy Chemical Romance,2006,26,1,9,0,0,3
Welcome To The BoomtownDavid & David,1986,16,1,37,0,0,0
Welcome To The FutureBrad Paisley,2009,16,1,42,0,0,0
Welcome To The JungleGuns N' Roses,1988,17,1,7,0,0,4
"Welcome To The PartyDiplo, French Montana & Lil Pump Featuring Zhavia Ward",2018,4,2,78,0,0,0
Welcome To The Pleasure DomeFrankie Goes To Hollywood,1985,8,1,48,0,0,0
Welcome To The Real WorldJane Child,1990,9,1,49,0,0,0
Welcome To The WorldKevin Rudolf Featuring Rick Ross,2009,9,1,58,0,0,0
Welfare CadilacGuy Drake,1970,14,2,63,0,0,0
Well All RightSantana,1978,8,1,69,0,0,0
Well I'm Your ManJohnny Tillotson,1958,3,1,87,0,0,0
"Well-A, Well-AShirley & Lee",1961,6,1,77,0,0,0
"Well, I Told YouThe Chantels",1961,10,1,29,0,0,0
"Wendy, WendyThe Four Coins",1958,3,1,72,0,0,0
WendyThe Beach Boys,1964,6,1,44,0,0,0
WerewolfFive Man Electrical Band,1974,8,1,64,0,0,0
WerewolfThe Frantics,1960,2,1,83,0,0,0
Werewolves Of LondonWarren Zevon,1978,12,1,21,0,0,0
WeShawn Phillips,1973,3,1,89,0,0,0
Wesley's TheoryKendrick Lamar Featuring George Clinton & Thundercat,2015,1,1,91,0,0,0
West Coast Summer NightsTony Carey,1983,9,1,64,0,0,0
West Coast WomanPainter,1973,5,1,79,0,0,0
West CoastLana Del Rey,2014,2,2,17,0,0,0
West End GirlsPet Shop Boys,1986,20,1,1,1,6,7
West Of The WallToni Fisher,1962,11,1,37,0,0,0
West Side StoryLFO,2000,4,1,84,0,0,0
West Up!WC & The Maad Circle,1995,10,1,88,0,0,0
Westbound #9The Flaming Ember,1970,14,1,24,0,0,0
Western MoviesThe Olympics,1958,12,1,8,0,0,2
Western UnionThe Five Americans,1967,12,1,5,0,1,5
Weston Road FlowsDrake,2016,2,2,54,0,0,0
Westside StoryThe Game Featuring 50 Cent,2004,4,2,93,0,0,0
WestsideTQ,1998,16,1,12,0,0,0
Wet DreamzJ. Cole,2014,20,2,61,0,0,0
Wet My WhistleMidnight Star,1983,11,1,61,0,0,0
Wet The BedChris Brown Featuring Ludacris,2011,10,1,77,0,0,0
Wetter (Calling You Daddy)Twista Featuring Erika Shevon,2009,16,1,44,0,0,0
Wham Bam (Shang-A-Lang)Silver,1976,21,1,16,0,0,0
Wham!Lonnie Mack,1963,9,1,24,0,0,0
What A Beautiful DayChris Cagle,2003,20,1,41,0,0,0
What A BummerThe Jaggerz,1970,2,1,88,0,0,0
"What A Catch, DonnieFall Out Boy",2008,1,1,94,0,0,0
What A Diff'rence A Day MakesDinah Washington,1959,20,1,8,0,0,3
What A Diff'rence A Day MakesEsther Phillips,1975,16,1,20,0,0,0
What A Difference You've Made In My LifeRonnie Milsap,1977,5,1,80,0,0,0
What A Fool BelievesThe Doobie Brothers,1979,20,1,1,1,5,9
What A Fool I've BeenCarla Thomas,1963,2,1,93,0,0,0
What A Girl WantsChristina Aguilera,1999,24,1,1,2,7,7
What A GuyThe Raindrops,1963,8,1,41,0,0,0
"What A Man, My Man IsLynn Anderson",1975,3,1,93,0,0,0
What A PartyFats Domino,1961,8,1,22,0,0,0
What A Price To PayMichael Damian,1991,8,1,60,0,0,0
What A PriceFats Domino,1961,9,1,22,0,0,0
What A ShameFoghat,1973,6,1,82,0,0,0
What A SurpriseJohnny Maestro The Voice Of The Crests,1961,9,1,33,0,0,0
What A Sweet Thing That WasThe Shirelles,1961,6,1,54,0,0,0
What A WalkBobby Lewis,1961,3,1,77,0,0,0
What A Woman In Love Won't DoSandy Posey,1967,7,1,31,0,0,0
What A Wonderful Thing We HaveThe Fabulous Rhinestones,1972,4,1,78,0,0,0
What A Wonderful WorldLouis Armstrong,1988,11,1,32,0,0,0
What About Love?Heart,1985,21,1,10,0,0,1
What About Love'Til Tuesday,1986,14,1,26,0,0,0
What About LoveAustin Mahone,2013,9,1,66,0,0,0
What About Me?Kenny Rogers With Kim Carnes & James Ingram,1984,19,1,15,0,0,0
What About MeAnne Murray,1973,8,1,64,0,0,0
What About MeDon Gibson,1961,1,1,100,0,0,0
What About MeLil Wayne Featuring Sosamann,2018,1,1,24,0,0,0
What About MeMoving Pictures,1982,43,2,29,0,0,0
What About MeQuicksilver Messenger Service,1971,2,1,100,0,0,0
What About NowDaughtry,2008,20,2,18,0,0,0
What About NowLonestar,2000,20,1,30,0,0,0
What About Us?Brandy,2002,18,1,7,0,0,5
What About UsP!nk,2017,21,1,13,0,0,0
What About UsThe Coasters,1959,10,1,47,0,0,0
What About UsTotal,1997,24,1,16,0,0,0
What About Your FriendsTLC,1992,27,1,7,0,0,10
What Am I Crying For?Dennis Yost And The Classics IV,1972,13,1,39,0,0,0
What Am I Going To Do Without Your LoveMartha & The Vandellas,1966,5,1,71,0,0,0
What Am I Gonna Do (I'm So In Love With You)Rod Stewart,1983,12,1,35,0,0,0
What Am I Gonna Do With YouBarry White,1975,11,1,8,0,0,3
What Am I Gonna DoJimmy Clanton,1961,6,1,50,0,0,0
What Am I Gonna DoSmith,1970,4,1,73,0,0,0
What Am I Gonna DoTyrese,2001,18,1,71,0,0,0
What Am I Living ForChuck Willis,1958,7,1,25,0,0,0
What Am I Living ForConway Twitty,1960,11,1,26,0,0,0
What Am I Living ForPercy Sledge,1967,2,1,91,0,0,0
What Am I Living ForRay Charles,1971,7,1,54,0,0,0
What Am I Supposed To DoAnn-Margret,1962,5,1,82,0,0,0
What Are Boys Made OfThe Percells,1963,6,1,53,0,0,0
What Are We Doin' In LoveDottie West with Kenny Rogers,1981,20,1,14,0,0,0
What Are We Going To Do?David Jones,1965,3,1,93,0,0,0
What Are WordsChris Medina,2011,1,1,83,0,0,0
What Are You Doing SundayDawn Featuring Tony Orlando,1971,9,1,39,0,0,0
What Are You Doing With A Fool Like MeJoe Cocker,1990,1,1,96,0,0,0
What Are You So Afraid OfXXXTENTACION,2018,1,1,65,0,0,0
What Becomes Of The BrokenheartedJimmy Ruffin,1966,17,1,7,0,0,4
What Becomes Of The BrokenheartedPaul Young,1992,14,1,22,0,0,0
What Can I Do For You?Labelle,1975,6,1,48,0,0,0
What Can I Do With This Broken HeartEngland Dan & John Ford Coley,1979,6,1,50,0,0,0
What Can I SayBoz Scaggs,1976,14,1,42,0,0,0
What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?)The Star Wars Intergalactic Droid Choir & Chorale,1980,6,1,69,0,0,0
What Cha Gonna Do With My Lovin'Stephanie Mills,1979,14,1,22,0,0,0
What Cha' Gonna Do For MeChaka Khan,1981,9,1,53,0,0,0
What Color (Is A Man)Bobby Vinton,1965,7,1,38,0,0,0
What Comes NaturallySheena Easton,1991,15,1,19,0,0,0
What Did Daddy DoShep And The Limelites,1962,2,1,94,0,0,0
What Do All The People KnowThe Monroes,1982,8,1,59,0,0,0
What Do I CareJohnny Cash,1958,8,1,52,0,0,0
What Do I Know?Ed Sheeran,2017,1,1,83,0,0,0
What Do Ya Think About ThatMontgomery Gentry,2007,20,1,57,0,0,0
What Do You Mean?Justin Bieber,2015,31,1,1,1,17,21
What Do You Say To ThatGeorge Strait,1999,16,1,45,0,0,0
What Do You SayReba,1999,20,1,31,0,0,0
What Do You Want With MeChad & Jeremy,1965,8,1,51,0,0,0
What Do You Want?Bobby Vee,1960,2,1,93,0,0,0
What Do You WantJerrod Niemann,2011,20,2,52,0,0,0
What Does A Girl Do?Marcie Blane,1963,3,1,82,0,0,0
What Does A Girl Do?The Shirelles,1963,6,1,53,0,0,0
What Does It Take (To Win Your Love)Jr. Walker & The All Stars,1969,16,1,4,0,4,6
What Does It TakeHoneymoon Suite,1986,16,1,52,0,0,0
What Doesn't Kill You (Stronger)Glee Cast,2012,1,1,66,0,0,0
What Goes Around Comes AroundGiggles,1992,20,1,47,0,0,0
What Goes Around...Comes AroundJustin Timberlake,2006,25,1,1,1,3,9
What Goes OnThe Beatles,1966,2,1,81,0,0,0
What Goes Up (Must Come Down)Tyrone Davis,1974,2,1,89,0,0,0
What Goes UpThe Alan Parsons Project,1978,3,1,87,0,0,0
What Good Am I Without YouMarvin Gaye & Kim Weston,1964,6,1,61,0,0,0
What Happened To That BoyBaby Featuring Clipse,2003,11,1,45,0,0,0
What Happens In A Small TownBrantley Gilbert + Lindsay Ell,2019,14,2,53,0,0,0
What Have I Done To Deserve This?Pet Shop Boys & Dusty Springfield,1987,18,1,2,0,4,5
What Have I Got Of My OwnTrini Lopez,1964,13,1,43,0,0,0
What Have They Done To The RainThe Searchers,1965,7,1,29,0,0,0
What Have You Done For Me LatelyJanet Jackson,1986,21,1,4,0,2,6
What Hurts The MostCascada,2008,14,1,52,0,0,0
What Hurts The MostRascal Flatts,2006,51,1,6,0,0,2
What I AmEdie Brickell & New Bohemians,1988,19,1,7,0,0,3
What I Did For LoveGlee Cast,2010,1,1,51,0,0,0
What I Didn't KnowAthenaeum,1998,14,1,58,0,0,0
What I DoChris Brown Featuring Plies,2009,1,1,88,0,0,0
What I Like About YouMichael Morales,1989,13,1,28,0,0,0
What I Like About YouThe Romantics,1980,8,1,49,0,0,0
What I Need To DoKenny Chesney,2000,17,1,56,0,0,0
What I NeedCrystal Waters,1995,4,1,82,0,0,0
What I Really Meant To SayCyndi Thomson,2001,20,1,26,0,0,0
What I've Been Looking For (Reprise)Andrew Seeley & Vanessa Anne Hudgens,2006,1,1,67,0,0,0
What I've Been Looking ForLucas Grabeel & Ashley Tisdale,2006,3,1,35,0,0,0
What I've DoneLinkin Park,2007,23,1,7,0,0,1
What If (I Said I Love You)Unipop,1982,8,1,71,0,0,0
What If A WomanJoe,2002,16,1,63,0,0,0
What If I Never Get Over YouLady Antebellum,2019,17,5,47,0,0,0
What If I SaidAnita Cochran (Duet With Steve Wariner),1998,15,1,59,0,0,0
What If It All Goes RightMelissa Lawson,2008,1,1,79,0,0,0
What If She's An AngelTommy Shane Steiner,2002,20,1,39,0,0,0
What IfBabyface,2001,15,1,80,0,0,0
What IfColbie Caillat,2011,1,1,77,0,0,0
What IfJason Derulo,2010,2,1,76,0,0,0
